open,read,/data-sets/snap/db=callcenterreporting,table=termination_call_detail
open,read,/data-sets/snap/db=crmnotes,table=supportchannel
open,read,/data-sets/snap/db=crmnotes,table=ticketnotes
open,read,/data-sets/snap/db=crmnotes,table=tickets
open,read,/data-sets/snap/db=crmnotes,table=ticketstate
open,read,/data-sets/snap/db=crmnotes,table=tickettype
open,read,/data-sets/snap/db=cust_contact,table=contact_email
open,read,/data-sets/snap/db=cust_contact,table=contact_email_bounce
open,read,/data-sets/snap/db=cust_contact,table=contact_email_open
open,read,/data-sets/snap/db=cust_contact,table=contact_emailrespondermart
open,read,/data-sets/snap/db=cust_contact,table=customermap
open,read,/data-sets/snap/db=cust_customertracking,table=gdshoppercrossover
open,read,/data-sets/snap/db=cust_customertracking,table=rptdimportfoliosegment
open,read,/data-sets/snap/db=cust_customertracking,table=segment
open,read,/data-sets/snap/db=cust_customertracking,table=shopperheader
open,read,/data-sets/snap/db=cust_customertracking,table=shopperheaderaudit
open,read,/data-sets/snap/db=cust_customertracking,table=shopperlcaprobability
open,read,/data-sets/snap/db=cust_survey,table=csf_answer
open,read,/data-sets/snap/db=cust_survey,table=csf_classificationtype
open,read,/data-sets/snap/db=cust_survey,table=csf_question
open,read,/data-sets/snap/db=cust_survey,table=csf_survey
open,read,/data-sets/snap/db=cust_survey,table=csf_surveysent
open,read,/data-sets/snap/db=cust_survey,table=csf_surveysource
open,read,/data-sets/snap/db=cust_survey,table=csf_surveytaken
open,read,/data-sets/snap/db=cust_survey,table=csf_surveytakenanswers
open,read,/data-sets/snap/db=customer_consent,table=journal
open,read,/data-sets/snap/db=customer_consent,table=resources
open,read,/data-sets/snap/db=domainalert,table=backorderhistory
open,read,/data-sets/snap/db=domainalert,table=backordertype
open,read,/data-sets/snap/db=domainalert,table=ddc_domainmonitiorbackordercontactmessage
open,read,/data-sets/snap/db=domainalert,table=dna_dropcaughtdomainauctions
open,read,/data-sets/snap/db=domainalert,table=domainbackorderregistrations
open,read,/data-sets/snap/db=domainalert,table=domainbackorderregistrations_audit
open,read,/data-sets/snap/db=domainalert,table=domainbackorderrequesttype
open,read,/data-sets/snap/db=domainalert,table=domainbackorderstatus
open,read,/data-sets/snap/db=domainalert,table=domainmonitor
open,read,/data-sets/snap/db=domainalert,table=domainmonitorbilling
open,read,/data-sets/snap/db=domains,table=agreementinfo
open,read,/data-sets/snap/db=domains,table=agreements
open,read,/data-sets/snap/db=domains,table=contacts
open,read,/data-sets/snap/db=domains,table=contactsaddress
open,read,/data-sets/snap/db=domains,table=contacttypelist
open,read,/data-sets/snap/db=domains,table=dcc_domainvaluation
open,read,/data-sets/snap/db=domains,table=dna_auctionstatus
open,read,/data-sets/snap/db=domains,table=dna_domainexpiredauctions
open,read,/data-sets/snap/db=domains,table=dna_domainexpiredauctions_audit
open,read,/data-sets/snap/db=domains,table=dna_shopperauction
open,read,/data-sets/snap/db=domains,table=dns_domainproduct
open,read,/data-sets/snap/db=domains,table=domaininfo
open,read,/data-sets/snap/db=domains,table=domaininfo_backendapiprovider
open,read,/data-sets/snap/db=domains,table=domaininfo_status
open,read,/data-sets/snap/db=domains,table=domaininfoaudit
open,read,/data-sets/snap/db=domains,table=domaininfoaudit_2012m11
